Timestamp,Open,High,Low,Close,Volume,symbol,Date
1587686400.0,185.73,190.12,184.8,187.75,69905913.08607,ETH-PERP,2020-04-24
1587772800.0,187.75,198.63,185.65,194.38,106463270.56508,ETH-PERP,2020-04-25
1587859200.0,194.27,200.39,192.41,197.74,81308348.17934,ETH-PERP,2020-04-26
1587945600.0,197.74,199.69,189.5,196.67,83564548.68451,ETH-PERP,2020-04-27
1588032000.0,196.67,197.96,192.35,196.56,65801331.99129,ETH-PERP,2020-04-28
1588118400.0,196.56,219.9,196.56,215.69,108036676.77654,ETH-PERP,2020-04-29
1588204800.0,215.69,227.67,201.95,206.35,139276255.30269,ETH-PERP,2020-04-30
1588291200.0,206.35,217.79,206.21,212.48,73296696.30147,ETH-PERP,2020-05-01
1588377600.0,212.47,215.92,210.78,214.32,61474921.62881,ETH-PERP,2020-05-02
1588464000.0,214.32,219.75,204.79,210.14,71145021.36391,ETH-PERP,2020-05-03
1588550400.0,210.14,211.03,195.09,206.93,87090548.11643,ETH-PERP,2020-05-04
1588636800.0,206.93,212.31,201.5,205.56,70799388.70881,ETH-PERP,2020-05-05
1588723200.0,205.56,211.37,198.11,199.17,73893351.10581,ETH-PERP,2020-05-06
1588809600.0,199.17,216.06,196.38,212.71,116402713.12814,ETH-PERP,2020-05-07
1588896000.0,212.71,217.21,207.21,211.51,78142863.89385,ETH-PERP,2020-05-08
1588982400.0,211.51,214.96,208.5,210.26,46307638.89959,ETH-PERP,2020-05-09
1589068800.0,210.26,210.28,178.2,187.66,144321563.49681,ETH-PERP,2020-05-10
1589155200.0,187.66,193.47,174.96,185.88,78702727.58925,ETH-PERP,2020-05-11
1589241600.0,185.87,192.37,185.54,189.86,50121902.27628,ETH-PERP,2020-05-12
1589328000.0,189.8,201.29,188.11,199.82,51017779.49675,ETH-PERP,2020-05-13
1589414400.0,199.82,206.33,195.6,203.25,71431370.86725,ETH-PERP,2020-05-14
1589500800.0,203.25,204.47,191.0,194.59,49620754.92662,ETH-PERP,2020-05-15
1589587200.0,194.59,203.83,193.11,200.54,47585235.08624,ETH-PERP,2020-05-16
1589673600.0,200.54,210.0,199.61,207.02,49913065.80172,ETH-PERP,2020-05-17
1589760000.0,207.02,217.2,207.02,214.74,71811717.16422,ETH-PERP,2020-05-18
1589846400.0,214.74,216.04,209.22,214.75,60156714.13024,ETH-PERP,2020-05-19
1589932800.0,214.75,215.75,206.01,209.85,49903896.91229,ETH-PERP,2020-05-20
1590019200.0,209.85,211.49,191.33,198.54,58144364.35304,ETH-PERP,2020-05-21
1590105600.0,198.54,209.27,196.02,207.39,58536592.14795,ETH-PERP,2020-05-22
1590192000.0,207.39,211.32,204.48,206.6,37361940.01146,ETH-PERP,2020-05-23
1590278400.0,206.6,210.75,199.22,199.62,50068420.80496,ETH-PERP,2020-05-24
1590364800.0,199.62,205.79,197.77,204.2,42296613.86388,ETH-PERP,2020-05-25
1590451200.0,204.19,205.03,196.52,200.87,39493477.06393,ETH-PERP,2020-05-26
1590537600.0,200.87,208.77,200.44,208.45,34402615.07942,ETH-PERP,2020-05-27
1590624000.0,208.45,220.86,204.41,220.44,53709548.20025,ETH-PERP,2020-05-28
1590710400.0,220.44,225.09,217.68,220.55,59317870.01868,ETH-PERP,2020-05-29
1590796800.0,220.55,247.64,218.73,243.89,134540457.92771,ETH-PERP,2020-05-30
1590883200.0,243.89,245.42,229.44,231.39,100446290.93601,ETH-PERP,2020-05-31
1590969600.0,231.39,252.46,230.51,249.23,107971900.50219,ETH-PERP,2020-06-01
1591056000.0,249.23,254.25,224.0,237.7,96543774.17587,ETH-PERP,2020-06-02
1591142400.0,237.7,245.57,233.3,244.89,69965772.65618,ETH-PERP,2020-06-03
1591228800.0,244.89,247.0,236.05,243.36,82303587.03526,ETH-PERP,2020-06-04
1591315200.0,243.36,248.41,238.58,240.0,70092486.51161,ETH-PERP,2020-06-05
1591401600.0,240.0,244.77,237.55,242.21,45557950.45384,ETH-PERP,2020-06-06
1591488000.0,242.21,245.64,234.67,244.85,51314050.32141,ETH-PERP,2020-06-07
1591574400.0,244.85,248.21,240.64,246.71,45399367.90747,ETH-PERP,2020-06-08
1591660800.0,246.71,250.26,238.0,244.08,45112440.36929,ETH-PERP,2020-06-09
1591747200.0,244.08,250.8,241.6,248.06,46950535.16432,ETH-PERP,2020-06-10
1591833600.0,248.06,250.49,225.31,230.35,98696795.0377,ETH-PERP,2020-06-11
1591920000.0,230.35,239.56,228.15,237.72,65380059.2031,ETH-PERP,2020-06-12
1592006400.0,237.72,239.0,234.68,238.26,36244305.64572,ETH-PERP,2020-06-13
1592092800.0,238.26,238.68,229.87,231.75,33956021.2289,ETH-PERP,2020-06-14
1592179200.0,231.75,233.73,217.77,231.02,98047443.18038,ETH-PERP,2020-06-15
1592265600.0,231.02,236.16,228.8,235.33,51742074.27184,ETH-PERP,2020-06-16
1592352000.0,235.33,237.4,227.52,233.7,50838025.80926,ETH-PERP,2020-06-17
1592438400.0,233.7,234.75,227.63,231.08,32735907.84555,ETH-PERP,2020-06-18
1592524800.0,231.08,231.88,226.18,228.7,43672911.36804,ETH-PERP,2020-06-19
1592611200.0,228.7,230.61,225.12,228.83,26382124.97169,ETH-PERP,2020-06-20
1592697600.0,228.83,231.38,226.79,227.88,21479717.41958,ETH-PERP,2020-06-21
1592784000.0,227.88,247.14,227.32,243.22,98185446.09512,ETH-PERP,2020-06-22
1592870400.0,243.22,245.18,240.71,243.11,50216140.18976,ETH-PERP,2020-06-23
1592956800.0,243.11,249.4,230.58,234.16,88184450.16065,ETH-PERP,2020-06-24
1593043200.0,234.16,235.44,227.06,232.37,51317945.38721,ETH-PERP,2020-06-25
1593129600.0,232.37,233.37,227.4,229.48,45755923.32008,ETH-PERP,2020-06-26
1593216000.0,229.48,231.14,214.73,220.84,50464591.5476,ETH-PERP,2020-06-27
1593302400.0,220.84,227.89,217.75,224.96,38332762.24653,ETH-PERP,2020-06-28
1593388800.0,224.96,230.09,221.06,228.0,41693524.63804,ETH-PERP,2020-06-29
1593475200.0,228.0,228.94,222.94,225.6,30125429.81072,ETH-PERP,2020-06-30
1593561600.0,225.6,232.9,224.1,231.23,38282286.53925,ETH-PERP,2020-07-01
1593648000.0,231.23,232.2,222.62,226.5,49850184.35889,ETH-PERP,2020-07-02
1593734400.0,226.5,228.37,224.19,224.89,30409973.99807,ETH-PERP,2020-07-03
1593820800.0,224.88,231.0,223.99,229.36,21082513.83035,ETH-PERP,2020-07-04
1593907200.0,229.36,230.12,223.39,227.78,31181083.27027,ETH-PERP,2020-07-05
1593993600.0,227.78,242.33,227.06,241.89,53944563.18303,ETH-PERP,2020-07-06
1594080000.0,241.88,243.94,234.53,239.43,49911122.71693,ETH-PERP,2020-07-07
1594166400.0,239.43,249.25,237.89,247.25,59230890.73322,ETH-PERP,2020-07-08
1594252800.0,247.25,247.84,237.74,242.03,52241768.533,ETH-PERP,2020-07-09
1594339200.0,242.03,242.1,235.74,241.42,35161997.44324,ETH-PERP,2020-07-10
1594425600.0,241.42,241.87,237.41,239.18,19023333.89469,ETH-PERP,2020-07-11
1594512000.0,239.18,244.35,236.4,243.0,34717116.7049,ETH-PERP,2020-07-12
1594598400.0,243.0,245.59,237.14,239.41,44410470.46374,ETH-PERP,2020-07-13
1594684800.0,239.34,242.25,236.75,240.54,36265451.89317,ETH-PERP,2020-07-14
1594771200.0,240.54,241.59,236.62,238.51,27112587.13521,ETH-PERP,2020-07-15
1594857600.0,238.51,239.42,229.4,233.5,38723018.78327,ETH-PERP,2020-07-16
1594944000.0,233.5,234.97,231.7,232.73,22469997.30667,ETH-PERP,2020-07-17
1595030400.0,232.73,237.24,232.18,235.79,17665275.14793,ETH-PERP,2020-07-18
1595116800.0,235.79,240.1,233.29,239.47,24878139.28383,ETH-PERP,2020-07-19
1595203200.0,239.47,240.45,234.0,235.96,27881335.27706,ETH-PERP,2020-07-20
1595289600.0,235.96,247.46,235.52,245.91,49390680.74451,ETH-PERP,2020-07-21
1595376000.0,245.91,270.92,241.7,264.75,73421239.01547,ETH-PERP,2020-07-22
1595462400.0,264.75,280.91,259.72,275.56,130242261.19196,ETH-PERP,2020-07-23
1595548800.0,275.56,288.08,268.23,279.86,124038407.4168,ETH-PERP,2020-07-24
1595635200.0,279.86,309.64,279.8,305.85,171175213.79271,ETH-PERP,2020-07-25
1595721600.0,305.85,322.07,300.43,311.76,182410858.33047,ETH-PERP,2020-07-26
1595808000.0,311.75,335.75,310.9,323.12,259489849.68529,ETH-PERP,2020-07-27
1595894400.0,323.12,328.16,306.31,317.74,141395003.95721,ETH-PERP,2020-07-28
1595980800.0,317.74,326.26,313.15,318.31,121436003.33232,ETH-PERP,2020-07-29
1596067200.0,318.31,343.82,315.0,335.77,129179686.59035,ETH-PERP,2020-07-30
1596153600.0,335.76,350.16,328.45,347.0,136207432.82312,ETH-PERP,2020-07-31
1596240000.0,347.0,395.0,343.83,388.3,217758746.11794,ETH-PERP,2020-08-01
1596326400.0,388.3,420.87,334.53,372.7,303470720.94687,ETH-PERP,2020-08-02
1596412800.0,372.7,398.89,366.49,386.62,178753836.00471,ETH-PERP,2020-08-03
1596499200.0,386.62,404.7,380.41,390.31,176081580.77418,ETH-PERP,2020-08-04
1596585600.0,390.33,408.13,383.84,401.37,117880786.26129,ETH-PERP,2020-08-05
1596672000.0,401.37,404.77,390.0,395.16,97039787.47492,ETH-PERP,2020-08-06
1596758400.0,395.16,398.83,361.39,379.73,135527422.35813,ETH-PERP,2020-08-07
1596844800.0,379.73,398.13,376.5,397.98,78278173.26034,ETH-PERP,2020-08-08
1596931200.0,397.98,404.0,382.52,390.65,79260542.50617,ETH-PERP,2020-08-09
1597017600.0,390.65,401.22,376.0,396.16,79015429.11525,ETH-PERP,2020-08-10
1597104000.0,396.16,398.99,366.89,378.88,105578083.31983,ETH-PERP,2020-08-11
1597190400.0,378.88,389.8,365.81,387.61,85856398.77643,ETH-PERP,2020-08-12
1597276800.0,387.61,433.16,376.63,426.13,210487223.37451,ETH-PERP,2020-08-13
1597363200.0,426.13,445.53,419.0,439.24,186560491.02404,ETH-PERP,2020-08-14
1597449600.0,439.24,443.99,426.86,433.32,112122080.40546,ETH-PERP,2020-08-15
1597536000.0,433.35,437.8,412.05,434.31,150535360.22095,ETH-PERP,2020-08-16
1597622400.0,434.31,449.0,421.0,432.07,127336284.40998,ETH-PERP,2020-08-17
1597708800.0,432.06,434.86,414.05,422.57,80452715.05241,ETH-PERP,2020-08-18
1597795200.0,422.57,427.24,393.3,407.87,124619232.77953,ETH-PERP,2020-08-19
1597881600.0,407.87,419.62,402.19,416.32,101792922.11061,ETH-PERP,2020-08-20
1597968000.0,416.32,419.11,385.0,388.13,155408018.61844,ETH-PERP,2020-08-21
1598054400.0,388.13,397.43,379.77,395.71,130048364.68855,ETH-PERP,2020-08-22
1598140800.0,395.71,397.53,383.43,391.17,106891142.65436,ETH-PERP,2020-08-23
1598227200.0,391.2,410.66,388.0,407.99,97392935.56849,ETH-PERP,2020-08-24
1598313600.0,407.98,409.86,370.0,383.14,165702542.38087,ETH-PERP,2020-08-25
1598400000.0,383.14,393.56,377.66,386.19,115997186.6234,ETH-PERP,2020-08-26
1598486400.0,386.19,397.61,371.0,383.43,127513017.98792,ETH-PERP,2020-08-27
1598572800.0,383.42,399.3,379.89,395.38,89714691.85992,ETH-PERP,2020-08-28
1598659200.0,395.23,406.16,392.16,398.74,93199050.3268,ETH-PERP,2020-08-29
1598745600.0,398.74,430.29,398.1,429.16,122543342.24749,ETH-PERP,2020-08-30
1598832000.0,429.05,439.62,418.24,434.1,166855731.03011,ETH-PERP,2020-08-31
1598918400.0,434.1,490.0,429.69,475.99,304901162.30784,ETH-PERP,2020-09-01
1599004800.0,475.82,482.29,412.88,439.46,416183983.48823,ETH-PERP,2020-09-02
1599091200.0,439.46,450.75,371.33,381.87,393412482.35918,ETH-PERP,2020-09-03
1599177600.0,381.87,400.86,355.2,385.54,293365953.37484,ETH-PERP,2020-09-04
1599264000.0,385.54,395.48,307.0,335.03,473665626.84442,ETH-PERP,2020-09-05
1599350400.0,335.03,360.25,316.37,352.87,269679654.27291,ETH-PERP,2020-09-06
1599436800.0,352.87,358.59,323.23,353.76,175299152.32452,ETH-PERP,2020-09-07
1599523200.0,353.83,356.75,325.0,337.25,193699416.39916,ETH-PERP,2020-09-08
1599609600.0,337.25,359.42,330.53,350.65,198993474.40737,ETH-PERP,2020-09-09
1599696000.0,350.64,377.4,350.0,367.71,215857864.44833,ETH-PERP,2020-09-10
1599782400.0,367.71,375.22,355.54,373.87,145375833.79171,ETH-PERP,2020-09-11
1599868800.0,373.87,388.31,364.87,388.02,107329081.68158,ETH-PERP,2020-09-12
1599955200.0,388.02,390.71,353.01,366.43,144578848.15194,ETH-PERP,2020-09-13
1600041600.0,366.32,384.98,355.0,377.49,166081698.72713,ETH-PERP,2020-09-14
1600128000.0,377.49,382.75,362.58,364.13,124160342.58018,ETH-PERP,2020-09-15
1600214400.0,364.13,374.0,355.0,364.85,155828757.94935,ETH-PERP,2020-09-16
1600300800.0,364.85,394.12,362.95,388.86,208013293.85386,ETH-PERP,2020-09-17
1600387200.0,388.86,392.3,375.0,384.18,106455548.23829,ETH-PERP,2020-09-18
1600473600.0,384.18,388.52,376.8,385.21,74554561.87367,ETH-PERP,2020-09-19
1600560000.0,385.21,385.53,364.37,370.9,85969714.74052,ETH-PERP,2020-09-20
1600646400.0,370.9,376.92,330.61,340.26,190816830.43153,ETH-PERP,2020-09-21
1600732800.0,340.26,346.91,335.51,344.3,124976606.98334,ETH-PERP,2020-09-22
1600819200.0,344.3,345.28,312.83,320.6,148399580.52324,ETH-PERP,2020-09-23
1600905600.0,320.59,354.04,316.41,348.86,216085478.42297,ETH-PERP,2020-09-24
1600992000.0,348.86,358.16,337.61,352.1,151160562.67624,ETH-PERP,2020-09-25
1601078400.0,352.1,356.78,345.96,354.14,88008789.59962,ETH-PERP,2020-09-26
1601164800.0,354.14,362.5,347.01,357.56,113877714.31075,ETH-PERP,2020-09-27
1601251200.0,357.46,368.39,351.0,352.97,128434287.6427,ETH-PERP,2020-09-28
1601337600.0,352.89,360.64,349.63,359.9,104618205.01233,ETH-PERP,2020-09-29
1601424000.0,359.9,361.81,351.22,359.95,75006166.91971,ETH-PERP,2020-09-30
1601510400.0,359.95,371.24,345.01,352.37,117400883.88152,ETH-PERP,2020-10-01
1601596800.0,352.37,354.21,334.07,345.58,133417565.33387,ETH-PERP,2020-10-02
1601683200.0,345.59,351.06,343.5,345.95,51655953.11118,ETH-PERP,2020-10-03
1601769600.0,345.95,354.61,343.77,352.41,54881086.52988,ETH-PERP,2020-10-04
1601856000.0,352.41,356.74,348.36,353.68,69593260.20226,ETH-PERP,2020-10-05
1601942400.0,353.68,355.43,336.45,340.58,120895208.18292,ETH-PERP,2020-10-06
1602028800.0,340.58,342.98,332.39,341.59,92341738.05433,ETH-PERP,2020-10-07
1602115200.0,341.59,353.9,333.9,351.24,108563626.97497,ETH-PERP,2020-10-08
1602201600.0,351.25,368.38,347.24,365.07,114070365.58278,ETH-PERP,2020-10-09
1602288000.0,365.07,378.82,364.87,370.75,128749633.68538,ETH-PERP,2020-10-10
1602374400.0,370.75,378.13,369.16,374.16,92856408.42553,ETH-PERP,2020-10-11
1602460800.0,374.16,396.02,364.54,386.8,154663543.67327,ETH-PERP,2020-10-12
1602547200.0,386.8,388.2,374.34,381.12,133682595.04379,ETH-PERP,2020-10-13
1602633600.0,381.12,388.53,372.91,378.89,113403682.55773,ETH-PERP,2020-10-14
1602720000.0,378.89,382.25,370.0,378.23,102751746.1573,ETH-PERP,2020-10-15
1602806400.0,377.99,380.19,361.1,365.59,132442651.61399,ETH-PERP,2020-10-16
1602892800.0,365.59,370.66,363.39,368.49,66148275.52209,ETH-PERP,2020-10-17
1602979200.0,368.49,378.9,367.29,378.41,58982953.5334,ETH-PERP,2020-10-18
1603065600.0,378.41,384.81,372.72,379.58,101563489.19075,ETH-PERP,2020-10-19
1603152000.0,379.58,381.13,365.0,368.86,134396867.13055,ETH-PERP,2020-10-20
1603238400.0,368.86,402.86,367.7,391.48,263811040.4287,ETH-PERP,2020-10-21
1603324800.0,391.48,422.39,391.33,414.77,271934607.75637,ETH-PERP,2020-10-22
1603411200.0,414.77,419.69,402.03,409.74,172656313.55153,ETH-PERP,2020-10-23
1603497600.0,409.82,417.5,407.44,412.54,109024390.03734,ETH-PERP,2020-10-24
1603584000.0,412.54,418.18,402.59,406.35,112782251.9727,ETH-PERP,2020-10-25
1603670400.0,406.35,411.56,382.1,392.37,222503827.11358,ETH-PERP,2020-10-26
1603756800.0,392.33,411.01,390.03,403.55,204615991.04032,ETH-PERP,2020-10-27
1603843200.0,403.55,409.73,379.85,388.47,257708631.38002,ETH-PERP,2020-10-28
1603929600.0,388.47,394.55,380.84,387.32,143433841.60214,ETH-PERP,2020-10-29
1604016000.0,387.32,392.5,373.37,382.78,156949033.44432,ETH-PERP,2020-10-30
1604102400.0,382.78,394.43,380.61,386.56,113200152.55,ETH-PERP,2020-10-31
1604188800.0,386.49,398.34,384.59,397.18,119150193.32427,ETH-PERP,2020-11-01
1604275200.0,397.22,405.0,378.15,383.51,205463093.21226,ETH-PERP,2020-11-02
1604361600.0,383.51,390.94,370.4,388.67,168418792.42559,ETH-PERP,2020-11-03
1604448000.0,388.73,409.28,376.84,403.7,241704732.94569,ETH-PERP,2020-11-04
1604534400.0,403.56,422.27,395.84,417.41,327509412.2985,ETH-PERP,2020-11-05
1604620800.0,417.51,459.46,415.27,456.79,427953737.91042,ETH-PERP,2020-11-06
1604707200.0,456.78,469.62,424.12,435.9,488732963.65449,ETH-PERP,2020-11-07
1604793600.0,435.9,461.74,432.65,455.18,230606651.76653,ETH-PERP,2020-11-08
1604880000.0,455.08,460.27,434.0,444.88,365321440.41659,ETH-PERP,2020-11-09
1604966400.0,444.88,455.92,439.08,450.95,219168521.98836,ETH-PERP,2020-11-10
1605052800.0,450.95,478.01,450.01,463.68,431013738.02219,ETH-PERP,2020-11-11
1605139200.0,463.68,471.19,452.0,463.21,291928735.74256,ETH-PERP,2020-11-12
1605225600.0,463.21,479.0,457.33,477.26,249701546.41692,ETH-PERP,2020-11-13
1605312000.0,477.26,478.55,452.11,461.2,199932534.93721,ETH-PERP,2020-11-14
1605398400.0,461.2,463.5,440.6,448.25,217952640.61819,ETH-PERP,2020-11-15
1605484800.0,448.25,466.85,445.74,461.02,219229932.97217,ETH-PERP,2020-11-16
1605571200.0,461.02,486.17,460.44,483.35,307082242.81541,ETH-PERP,2020-11-17
1605657600.0,483.35,497.02,453.66,479.17,397894489.79886,ETH-PERP,2020-11-18
1605744000.0,479.17,481.25,465.35,471.71,175972719.52011,ETH-PERP,2020-11-19
1605830400.0,471.71,514.8,471.18,510.48,390477810.05076,ETH-PERP,2020-11-20
1605916800.0,510.48,554.73,503.0,553.78,497094244.84193,ETH-PERP,2020-11-21
1606003200.0,553.78,582.91,511.55,561.6,758846199.71145,ETH-PERP,2020-11-22
1606089600.0,561.6,612.29,551.6,609.91,813978026.62576,ETH-PERP,2020-11-23
1606176000.0,609.91,625.06,587.96,606.23,681510818.22619,ETH-PERP,2020-11-24
1606262400.0,606.23,607.19,555.72,569.82,444637893.58005,ETH-PERP,2020-11-25
1606348800.0,569.82,577.39,480.52,520.39,1128667682.3353,ETH-PERP,2020-11-26
1606435200.0,520.39,531.2,493.46,519.18,354990573.09261,ETH-PERP,2020-11-27
1606521600.0,519.18,548.48,507.13,537.96,204998693.60516,ETH-PERP,2020-11-28
1606608000.0,537.96,578.39,531.0,576.99,299915124.67841,ETH-PERP,2020-11-29
1606694400.0,576.99,618.0,571.27,618.0,478598577.36231,ETH-PERP,2020-11-30
1606780800.0,618.0,638.8,561.0,585.86,639526448.78543,ETH-PERP,2020-12-01
1606867200.0,585.86,606.11,574.47,597.1,374115196.82507,ETH-PERP,2020-12-02
1606953600.0,597.1,625.9,586.18,617.0,313545183.84424,ETH-PERP,2020-12-03
1607040000.0,617.0,621.1,565.5,567.51,380097872.20114,ETH-PERP,2020-12-04
1607126400.0,567.51,598.29,561.31,597.32,201578973.6443,ETH-PERP,2020-12-05
1607212800.0,597.32,608.28,582.87,602.14,224226021.25321,ETH-PERP,2020-12-06
1607299200.0,602.14,603.96,584.44,591.79,178104805.30907,ETH-PERP,2020-12-07
1607385600.0,591.79,596.01,548.51,554.68,313387535.24994,ETH-PERP,2020-12-08
1607472000.0,554.68,578.26,530.29,573.57,364399961.67358,ETH-PERP,2020-12-09
1607558400.0,573.57,576.97,548.5,559.61,297294598.14364,ETH-PERP,2020-12-10
1607644800.0,559.59,561.09,535.35,544.52,399709870.54981,ETH-PERP,2020-12-11
1607731200.0,544.52,574.72,541.95,568.59,209235798.65567,ETH-PERP,2020-12-12
1607817600.0,568.59,596.41,563.55,591.0,238322911.22288,ETH-PERP,2020-12-13
1607904000.0,591.0,592.41,575.82,586.35,277007415.63223,ETH-PERP,2020-12-14
1607990400.0,586.35,598.09,579.0,589.37,196876685.38037,ETH-PERP,2020-12-15
1608076800.0,589.37,641.06,581.2,638.54,487809479.95067,ETH-PERP,2020-12-16
1608163200.0,638.54,678.67,626.27,643.8,730517031.81306,ETH-PERP,2020-12-17
1608249600.0,643.8,665.93,630.04,655.16,428699539.1523,ETH-PERP,2020-12-18
1608336000.0,655.16,672.82,646.64,659.54,334272006.36576,ETH-PERP,2020-12-19
1608422400.0,659.54,663.0,621.71,638.52,357859320.94645,ETH-PERP,2020-12-20
1608508800.0,638.52,648.99,595.08,608.0,540650458.42748,ETH-PERP,2020-12-21
1608595200.0,608.0,639.02,587.74,637.41,411719834.61272,ETH-PERP,2020-12-22
1608681600.0,637.41,639.12,550.93,585.3,591194373.78974,ETH-PERP,2020-12-23
1608768000.0,585.3,615.25,564.62,612.23,339150598.4094,ETH-PERP,2020-12-24
1608854400.0,612.23,634.89,603.91,626.99,279265540.55596,ETH-PERP,2020-12-25
1608940800.0,626.99,653.83,615.17,637.49,377934284.93773,ETH-PERP,2020-12-26
1609027200.0,637.49,717.6,623.95,685.25,810039859.09535,ETH-PERP,2020-12-27
1609113600.0,685.25,748.6,681.92,730.29,717920708.08223,ETH-PERP,2020-12-28
1609200000.0,730.29,740.98,689.23,732.91,664305652.93221,ETH-PERP,2020-12-29
1609286400.0,732.91,760.0,716.79,753.67,468474331.39106,ETH-PERP,2020-12-30
1609372800.0,753.67,756.99,722.0,737.14,485932549.65174,ETH-PERP,2020-12-31
1609459200.0,737.14,750.8,713.28,730.43,377250475.34734,ETH-PERP,2021-01-01
1609545600.0,730.43,790.31,716.42,775.34,770120946.14408,ETH-PERP,2021-01-02
1609632000.0,775.09,1022.65,770.54,982.91,2054540132.83688,ETH-PERP,2021-01-03
1609718400.0,982.91,1176.14,886.61,1045.45,3175209899.79909,ETH-PERP,2021-01-04
1609804800.0,1045.45,1141.33,975.11,1105.28,2212056907.57049,ETH-PERP,2021-01-05
1609891200.0,1105.28,1220.0,1058.1,1214.37,2122049279.88399,ETH-PERP,2021-01-06
1609977600.0,1214.37,1297.72,1142.88,1227.77,1814734763.91026,ETH-PERP,2021-01-07
1610064000.0,1227.77,1278.92,1061.35,1217.1,1957969503.41358,ETH-PERP,2021-01-08
1610150400.0,1217.4,1314.4,1171.0,1284.6,1440158528.86013,ETH-PERP,2021-01-09
1610236800.0,1284.6,1358.9,1167.8,1259.4,1842196292.35466,ETH-PERP,2021-01-10
1610323200.0,1259.9,1267.4,913.0,1088.7,3384964188.97439,ETH-PERP,2021-01-11
1610409600.0,1088.6,1154.3,1007.6,1050.5,1301579820.5073,ETH-PERP,2021-01-12
1610496000.0,1050.5,1138.7,986.3,1130.9,844425151.7992,ETH-PERP,2021-01-13
1610582400.0,1130.9,1248.8,1087.0,1233.0,989239775.8626,ETH-PERP,2021-01-14
1610668800.0,1233.0,1258.6,1061.8,1167.6,1414473487.1788,ETH-PERP,2021-01-15
1610755200.0,1167.6,1296.0,1151.3,1229.3,1194723474.9188,ETH-PERP,2021-01-16
1610841600.0,1229.3,1271.9,1164.5,1233.9,929488013.6484,ETH-PERP,2021-01-17
1610928000.0,1233.9,1265.0,1181.5,1262.4,793586059.5317,ETH-PERP,2021-01-18
1611014400.0,1262.4,1446.8,1255.2,1368.0,2695107279.65863,ETH-PERP,2021-01-19
1611100800.0,1368.0,1411.5,1233.6,1379.9,1982953973.4304,ETH-PERP,2021-01-20
1611187200.0,1379.6,1390.9,1081.5,1108.3,2327435177.3763,ETH-PERP,2021-01-21
1611273600.0,1108.3,1275.4,1037.8,1234.6,1815168582.8848,ETH-PERP,2021-01-22
1611360000.0,1234.6,1274.8,1197.7,1236.2,806154978.2438,ETH-PERP,2021-01-23
1611446400.0,1236.2,1338.0,1223.3,1321.5,417044069.8413,ETH-PERP,2021-01-24
