,Date Time,Open,High,Low,Close,Volume
0,2021-01-26 07:34:00,1324.4,1327.7,1324.3,1326.8,478706.9011
1,2021-01-26 07:35:00,1326.6,1326.6,1318.2,1318.5,961734.0573
2,2021-01-26 07:36:00,1318.5,1319.0,1313.5,1318.0,2505637.2288
3,2021-01-26 07:37:00,1318.0,1325.0,1317.9,1321.3,1076061.7915
4,2021-01-26 07:38:00,1321.3,1323.6,1318.2,1319.6,894121.1523
5,2021-01-26 07:39:00,1319.6,1320.8,1316.5,1320.8,736851.6326
6,2021-01-26 07:40:00,1320.8,1324.9,1317.1,1317.1,6988974.2328
7,2021-01-26 07:41:00,1317.0,1317.4,1309.4,1309.6,5188826.6518
8,2021-01-26 07:42:00,1309.5,1312.5,1308.3,1310.1,6965163.6828
9,2021-01-26 07:43:00,1310.4,1310.7,1300.6,1301.5,13680144.8477
10,2021-01-26 07:44:00,1301.1,1306.0,1300.5,1301.3,8818058.9104
11,2021-01-26 07:45:00,1301.2,1306.0,1298.1,1299.2,4790504.5927
12,2021-01-26 07:46:00,1299.2,1302.4,1294.2,1296.0,4125023.7125
13,2021-01-26 07:47:00,1295.9,1299.6,1295.9,1298.3,1251521.8011
14,2021-01-26 07:48:00,1298.3,1305.0,1297.8,1302.2,5751627.771
15,2021-01-26 07:49:00,1302.2,1303.0,1298.6,1302.8,1666058.6849
16,2021-01-26 07:50:00,1302.8,1310.3,1302.8,1307.3,2704319.1786
17,2021-01-26 07:51:00,1307.3,1310.9,1303.9,1310.4,2813788.5366
18,2021-01-26 07:52:00,1310.4,1314.5,1310.2,1312.7,2255494.8825
19,2021-01-26 07:53:00,1312.7,1312.7,1310.1,1311.5,969796.0811
20,2021-01-26 07:54:00,1311.5,1312.3,1309.0,1310.5,1158745.3239
21,2021-01-26 07:55:00,1310.5,1319.8,1309.4,1316.0,3210609.9542
22,2021-01-26 07:56:00,1316.0,1316.6,1313.7,1315.0,708862.8313
23,2021-01-26 07:57:00,1314.9,1316.4,1312.6,1313.7,534226.5621
24,2021-01-26 07:58:00,1313.7,1315.0,1312.2,1314.2,750150.5905
25,2021-01-26 07:59:00,1314.2,1314.2,1310.8,1311.8,1485722.2164
26,2021-01-26 08:00:00,1311.8,1322.3,1305.0,1321.1,5928714.9092
27,2021-01-26 08:01:00,1321.8,1326.1,1321.1,1324.4,3470326.1228
28,2021-01-26 08:02:00,1324.4,1326.4,1324.1,1325.6,890288.3638
29,2021-01-26 08:03:00,1325.6,1325.6,1321.9,1322.7,524271.4709
30,2021-01-26 08:04:00,1322.7,1324.1,1320.4,1322.4,812593.1745
31,2021-01-26 08:05:00,1322.4,1327.0,1321.6,1327.0,1438022.2848
32,2021-01-26 08:06:00,1327.1,1330.4,1326.2,1329.5,2561454.0572
33,2021-01-26 08:07:00,1329.5,1329.7,1326.8,1327.1,982537.1373
34,2021-01-26 08:08:00,1327.1,1331.5,1326.9,1330.2,1141816.9016
35,2021-01-26 08:09:00,1330.3,1332.0,1325.9,1325.9,1086034.1358
36,2021-01-26 08:10:00,1325.9,1328.4,1324.5,1324.9,696451.4438
37,2021-01-26 08:11:00,1324.9,1325.1,1322.9,1324.2,1059866.5246
38,2021-01-26 08:12:00,1324.1,1324.3,1320.8,1321.0,944693.6023
39,2021-01-26 08:13:00,1321.1,1325.5,1319.1,1319.8,2169342.2613
40,2021-01-26 08:14:00,1319.9,1322.8,1318.3,1321.3,1206185.2912
41,2021-01-26 08:15:00,1321.3,1324.5,1320.6,1324.4,482785.0766
42,2021-01-26 08:16:00,1324.4,1325.8,1324.2,1324.8,332702.0865
43,2021-01-26 08:17:00,1324.8,1330.6,1324.4,1329.4,1928677.9352
44,2021-01-26 08:18:00,1329.4,1329.7,1324.7,1325.1,439895.6733
45,2021-01-26 08:19:00,1325.1,1325.7,1320.7,1322.2,1015657.1902
46,2021-01-26 08:20:00,1321.8,1322.5,1319.7,1320.6,809442.3671
47,2021-01-26 08:21:00,1320.6,1325.2,1320.6,1324.9,747771.6972
48,2021-01-26 08:22:00,1324.9,1328.7,1324.9,1328.1,607931.5309
49,2021-01-26 08:23:00,1328.1,1328.2,1323.6,1327.0,466749.3128
50,2021-01-26 08:24:00,1326.9,1327.0,1323.8,1324.6,285755.0115
51,2021-01-26 08:25:00,1324.6,1329.0,1324.6,1324.9,1047016.1072
52,2021-01-26 08:26:00,1324.9,1326.1,1323.2,1323.8,712248.5663
53,2021-01-26 08:27:00,1323.8,1326.2,1322.2,1326.2,370710.3987
54,2021-01-26 08:28:00,1326.2,1326.2,1321.3,1322.3,250152.0841
55,2021-01-26 08:29:00,1322.3,1324.8,1321.2,1324.3,256850.8081
56,2021-01-26 08:30:00,1324.3,1325.0,1319.6,1320.0,343091.8
57,2021-01-26 08:31:00,1320.0,1321.5,1316.3,1319.0,1979958.4694
58,2021-01-26 08:32:00,1318.9,1319.3,1317.1,1317.5,346283.0138
59,2021-01-26 08:33:00,1317.4,1318.9,1316.9,1317.9,239688.5806
60,2021-01-26 08:34:00,1317.9,1319.4,1316.8,1318.0,208982.4396
61,2021-01-26 08:35:00,1317.9,1320.2,1316.7,1318.6,813155.5833
62,2021-01-26 08:36:00,1318.6,1318.7,1316.6,1317.2,376784.72
63,2021-01-26 08:37:00,1317.2,1320.3,1317.2,1320.1,656704.8728
64,2021-01-26 08:38:00,1320.1,1321.4,1318.1,1320.3,1898209.0755
65,2021-01-26 08:39:00,1320.3,1322.3,1319.7,1322.0,516936.7856
66,2021-01-26 08:40:00,1322.0,1328.0,1321.7,1327.7,1088272.5173
67,2021-01-26 08:41:00,1327.7,1329.0,1326.2,1326.2,434656.3334
68,2021-01-26 08:42:00,1326.2,1328.8,1325.9,1328.3,200597.7007
69,2021-01-26 08:43:00,1328.2,1328.6,1326.3,1328.5,282364.2403
70,2021-01-26 08:44:00,1328.5,1331.1,1327.8,1329.0,2007450.7985
71,2021-01-26 08:45:00,1329.0,1329.2,1323.7,1324.1,1304178.9183
72,2021-01-26 08:46:00,1324.1,1325.5,1323.0,1324.1,1068967.879
73,2021-01-26 08:47:00,1324.1,1326.1,1324.1,1326.1,119381.9003
74,2021-01-26 08:48:00,1326.1,1329.4,1326.1,1328.1,634196.2987
75,2021-01-26 08:49:00,1328.1,1332.1,1328.1,1330.3,514040.5268
76,2021-01-26 08:50:00,1330.3,1331.5,1329.6,1330.8,906980.9224
77,2021-01-26 08:51:00,1330.8,1331.0,1329.3,1329.8,247498.4465
78,2021-01-26 08:52:00,1329.8,1337.0,1329.5,1334.0,4914666.7643
79,2021-01-26 08:53:00,1333.9,1339.7,1333.0,1339.4,5569277.0886
80,2021-01-26 08:54:00,1339.4,1349.0,1336.4,1346.7,6316693.7511
81,2021-01-26 08:55:00,1346.7,1349.6,1343.7,1345.8,3181789.8577
82,2021-01-26 08:56:00,1345.8,1346.6,1339.2,1342.2,2944935.111
83,2021-01-26 08:57:00,1342.2,1345.4,1341.6,1342.2,1134620.6906
84,2021-01-26 08:58:00,1342.2,1343.0,1341.0,1341.7,602063.2259
85,2021-01-26 08:59:00,1341.7,1341.8,1339.2,1339.2,256132.1414
86,2021-01-26 09:00:00,1339.2,1342.2,1338.8,1339.5,385588.1805
87,2021-01-26 09:01:00,1339.5,1339.6,1335.2,1335.2,1099544.5904
88,2021-01-26 09:02:00,1335.2,1337.2,1335.1,1336.6,284057.6275
89,2021-01-26 09:03:00,1336.6,1339.9,1336.5,1338.7,413413.9175
90,2021-01-26 09:04:00,1338.6,1338.9,1337.4,1337.8,515633.7848
91,2021-01-26 09:05:00,1337.8,1338.5,1336.1,1337.3,407498.5653
92,2021-01-26 09:06:00,1337.3,1337.3,1333.4,1333.4,196476.855
93,2021-01-26 09:07:00,1333.4,1338.3,1333.2,1334.3,1529952.7678
94,2021-01-26 09:08:00,1334.3,1337.0,1333.8,1334.3,693625.8511
95,2021-01-26 09:09:00,1334.3,1337.4,1333.8,1333.9,444515.0394
96,2021-01-26 09:10:00,1333.9,1336.6,1333.9,1334.3,207859.0257
97,2021-01-26 09:11:00,1334.3,1334.3,1333.1,1333.6,321929.4945
98,2021-01-26 09:12:00,1333.6,1335.1,1331.8,1333.4,254056.1733
99,2021-01-26 09:13:00,1333.4,1334.0,1332.6,1333.6,127566.9518
100,2021-01-26 09:14:00,1333.6,1336.9,1332.8,1336.2,234561.6609
101,2021-01-26 09:15:00,1336.2,1336.5,1333.7,1333.9,248103.9904
102,2021-01-26 09:16:00,1333.9,1338.4,1333.4,1338.4,345520.4283
103,2021-01-26 09:17:00,1338.4,1340.2,1337.0,1339.5,416663.5198
104,2021-01-26 09:18:00,1339.5,1339.7,1336.7,1336.9,223182.6419
105,2021-01-26 09:19:00,1336.9,1339.9,1336.2,1339.3,321078.5666
106,2021-01-26 09:20:00,1339.3,1341.1,1337.0,1337.5,1003336.8847
107,2021-01-26 09:21:00,1337.5,1337.6,1333.1,1333.8,175220.1671
108,2021-01-26 09:22:00,1333.8,1333.8,1327.7,1329.5,601721.2808
109,2021-01-26 09:23:00,1329.5,1330.4,1325.3,1327.0,663745.7709
110,2021-01-26 09:24:00,1327.0,1331.3,1326.2,1329.6,1200480.6826
111,2021-01-26 09:25:00,1329.6,1331.5,1326.9,1331.5,447772.2602
112,2021-01-26 09:26:00,1331.5,1335.0,1331.1,1335.0,173747.256
113,2021-01-26 09:27:00,1335.0,1335.9,1331.8,1333.0,435126.7353
114,2021-01-26 09:28:00,1333.0,1333.0,1328.8,1330.4,795848.7906
115,2021-01-26 09:29:00,1330.4,1331.6,1329.1,1330.8,161535.3106
116,2021-01-26 09:30:00,1330.8,1331.6,1328.6,1330.0,184882.8027
117,2021-01-26 09:31:00,1330.0,1333.7,1329.7,1333.6,260284.7559
118,2021-01-26 09:32:00,1333.6,1334.5,1330.8,1333.7,257172.9134
119,2021-01-26 09:33:00,1333.7,1334.4,1331.2,1334.4,233099.7067
120,2021-01-26 09:34:00,1334.4,1336.6,1332.8,1336.2,142866.085
121,2021-01-26 09:35:00,1336.2,1339.5,1335.0,1339.1,379874.1868
122,2021-01-26 09:36:00,1339.1,1340.0,1338.0,1338.9,247559.0837
123,2021-01-26 09:37:00,1338.9,1340.6,1338.4,1340.3,219448.7056
124,2021-01-26 09:38:00,1340.3,1341.4,1339.8,1341.4,171548.0498
125,2021-01-26 09:39:00,1341.4,1343.7,1340.0,1343.2,335916.8798
126,2021-01-26 09:40:00,1343.2,1344.1,1340.2,1341.7,516086.3354
127,2021-01-26 09:41:00,1341.7,1343.1,1340.4,1340.6,179434.0495
128,2021-01-26 09:42:00,1340.6,1341.2,1338.8,1339.4,1918612.1199
129,2021-01-26 09:43:00,1339.5,1342.1,1339.2,1340.6,323475.3517
130,2021-01-26 09:44:00,1340.6,1343.7,1340.4,1341.3,611140.3703
131,2021-01-26 09:45:00,1341.5,1346.5,1340.7,1345.2,1551322.873
132,2021-01-26 09:46:00,1345.2,1347.8,1343.3,1346.0,1864377.9505
133,2021-01-26 09:47:00,1346.0,1347.3,1345.2,1345.8,859245.8191
134,2021-01-26 09:48:00,1345.8,1346.5,1345.2,1346.3,213275.8851
135,2021-01-26 09:49:00,1346.0,1346.4,1343.6,1344.8,489703.3482
136,2021-01-26 09:50:00,1344.8,1346.0,1343.6,1345.2,1551933.2968
137,2021-01-26 09:51:00,1345.2,1345.3,1342.3,1343.0,1736485.5867
138,2021-01-26 09:52:00,1343.0,1343.4,1341.0,1342.2,192403.7631
139,2021-01-26 09:53:00,1342.2,1343.0,1339.3,1340.0,1839211.1658
140,2021-01-26 09:54:00,1340.0,1342.3,1339.5,1340.3,389410.3291
141,2021-01-26 09:55:00,1340.3,1340.4,1339.1,1339.3,100982.4432
142,2021-01-26 09:56:00,1339.3,1340.4,1339.1,1339.1,113653.9185
143,2021-01-26 09:57:00,1339.1,1340.4,1338.7,1338.7,247885.2548
144,2021-01-26 09:58:00,1338.7,1340.0,1338.2,1339.1,165859.9069
145,2021-01-26 09:59:00,1339.1,1339.4,1338.5,1338.5,213969.3416
146,2021-01-26 10:00:00,1338.4,1338.5,1335.2,1336.7,1566835.2584
147,2021-01-26 10:01:00,1336.7,1338.0,1334.0,1334.8,441838.7057
148,2021-01-26 10:02:00,1334.8,1335.3,1332.6,1333.5,253204.9862
149,2021-01-26 10:03:00,1333.5,1335.5,1333.5,1334.6,190588.8103
150,2021-01-26 10:04:00,1334.6,1334.8,1322.4,1324.6,2538494.1018
151,2021-01-26 10:05:00,1324.6,1325.6,1319.2,1319.5,1025219.9246
152,2021-01-26 10:06:00,1319.5,1321.1,1315.5,1318.7,1588604.6653
153,2021-01-26 10:07:00,1318.7,1324.2,1318.3,1323.0,2269103.0746
154,2021-01-26 10:08:00,1323.0,1323.3,1320.6,1322.3,1695590.5683
155,2021-01-26 10:09:00,1322.3,1322.3,1319.6,1320.2,294286.1407
156,2021-01-26 10:10:00,1320.3,1321.7,1315.5,1320.9,1087573.4056
157,2021-01-26 10:11:00,1320.9,1324.3,1320.6,1323.0,137113.9201
158,2021-01-26 10:12:00,1323.0,1323.1,1320.7,1321.8,226061.0104
159,2021-01-26 10:13:00,1321.8,1322.0,1317.1,1317.2,418615.9306
160,2021-01-26 10:14:00,1317.2,1320.0,1315.6,1316.7,602399.5011
161,2021-01-26 10:15:00,1316.5,1323.4,1315.5,1319.8,323765.343
162,2021-01-26 10:16:00,1319.8,1320.7,1316.7,1318.4,408320.9394
163,2021-01-26 10:17:00,1318.4,1320.2,1318.3,1319.0,615180.1435
164,2021-01-26 10:18:00,1319.0,1319.8,1317.5,1319.8,736373.876
165,2021-01-26 10:19:00,1319.8,1321.2,1319.0,1320.9,405718.8366
166,2021-01-26 10:20:00,1320.9,1320.9,1317.3,1318.3,955897.0069
167,2021-01-26 10:21:00,1318.3,1320.3,1316.9,1320.0,803173.3967
168,2021-01-26 10:22:00,1320.0,1322.8,1316.9,1318.5,1162569.8251
169,2021-01-26 10:23:00,1318.5,1319.4,1315.2,1316.9,784463.7987
170,2021-01-26 10:24:00,1316.9,1317.8,1314.9,1315.5,623484.5678
171,2021-01-26 10:25:00,1315.5,1316.1,1312.0,1314.1,1115112.1805
172,2021-01-26 10:26:00,1314.1,1318.3,1313.8,1317.4,738502.8983
173,2021-01-26 10:27:00,1317.4,1320.0,1316.5,1319.7,716937.8453
174,2021-01-26 10:28:00,1319.7,1319.7,1314.1,1317.3,1050136.5642
175,2021-01-26 10:29:00,1317.3,1318.3,1314.6,1316.2,711008.2761
176,2021-01-26 10:30:00,1316.2,1316.4,1313.7,1315.6,504087.6801
177,2021-01-26 10:31:00,1315.6,1318.4,1314.9,1316.8,929630.4
178,2021-01-26 10:32:00,1316.8,1321.5,1315.6,1320.8,806573.1298
179,2021-01-26 10:33:00,1320.8,1322.3,1320.1,1320.1,673499.6771
180,2021-01-26 10:34:00,1320.1,1320.4,1316.8,1318.0,601424.4849
181,2021-01-26 10:35:00,1318.0,1320.8,1317.0,1319.4,613220.4615
182,2021-01-26 10:36:00,1319.4,1320.0,1316.8,1318.4,325384.0898
183,2021-01-26 10:37:00,1318.4,1322.2,1318.3,1321.5,876381.0027
184,2021-01-26 10:38:00,1321.5,1321.5,1319.1,1319.3,377005.9969
185,2021-01-26 10:39:00,1319.3,1322.7,1319.3,1321.3,299156.2196
186,2021-01-26 10:40:00,1321.3,1324.0,1320.5,1322.2,566514.0434
187,2021-01-26 10:41:00,1322.2,1322.2,1319.2,1319.2,742840.1191
188,2021-01-26 10:42:00,1319.2,1319.2,1313.1,1313.1,1464981.2659
189,2021-01-26 10:43:00,1313.1,1314.8,1312.3,1313.2,1387344.8138
190,2021-01-26 10:44:00,1313.2,1316.4,1312.2,1314.1,883813.197
191,2021-01-26 10:45:00,1314.1,1314.8,1309.7,1309.7,1263891.6172
192,2021-01-26 10:46:00,1309.7,1316.0,1309.4,1316.0,1509952.7373
193,2021-01-26 10:47:00,1316.1,1322.5,1315.4,1322.5,736144.3144
194,2021-01-26 10:48:00,1322.5,1323.0,1318.7,1320.2,1179277.5284
195,2021-01-26 10:49:00,1320.1,1324.5,1319.6,1323.9,1042894.1398
196,2021-01-26 10:50:00,1323.9,1327.8,1323.4,1323.5,2465823.181
197,2021-01-26 10:51:00,1323.5,1326.6,1321.7,1323.9,503144.3478
198,2021-01-26 10:52:00,1323.7,1324.6,1321.0,1321.4,263879.8405
199,2021-01-26 10:53:00,1321.4,1321.9,1318.8,1319.4,1003736.6892
200,2021-01-26 10:54:00,1319.4,1324.1,1319.2,1321.0,484229.297
201,2021-01-26 10:55:00,1321.0,1322.1,1317.7,1318.5,591540.2075
202,2021-01-26 10:56:00,1318.5,1320.6,1317.8,1318.6,845442.7065
203,2021-01-26 10:57:00,1318.6,1319.3,1317.1,1317.2,466173.111
204,2021-01-26 10:58:00,1317.2,1317.4,1312.5,1313.4,1049767.6626
205,2021-01-26 10:59:00,1313.4,1317.1,1313.1,1314.9,958374.1253
206,2021-01-26 11:00:00,1314.9,1315.7,1310.3,1313.2,822453.6727
207,2021-01-26 11:01:00,1313.2,1319.9,1311.9,1319.2,626453.1322
208,2021-01-26 11:02:00,1319.2,1322.1,1317.2,1318.0,879702.6465
209,2021-01-26 11:03:00,1318.0,1319.3,1313.0,1313.7,530982.6632
210,2021-01-26 11:04:00,1313.7,1313.9,1309.2,1311.3,1021774.9357
211,2021-01-26 11:05:00,1311.3,1313.5,1307.3,1308.0,1455961.1216
212,2021-01-26 11:06:00,1308.0,1309.8,1305.6,1305.7,1940650.1132
213,2021-01-26 11:07:00,1305.7,1310.6,1305.6,1310.6,1394156.5237
214,2021-01-26 11:08:00,1310.6,1310.6,1305.5,1305.9,1265254.7763
215,2021-01-26 11:09:00,1305.9,1308.1,1302.8,1307.0,1927403.5612
216,2021-01-26 11:10:00,1307.0,1309.1,1305.1,1305.5,1116158.3018
217,2021-01-26 11:11:00,1305.5,1308.5,1305.3,1306.8,691211.1928
218,2021-01-26 11:12:00,1306.8,1311.8,1306.5,1308.1,803697.3101
219,2021-01-26 11:13:00,1308.1,1311.1,1307.6,1309.9,1267016.1077
220,2021-01-26 11:14:00,1309.9,1311.9,1309.9,1311.2,808463.9946
221,2021-01-26 11:15:00,1311.2,1315.5,1307.9,1314.4,2896923.0505
222,2021-01-26 11:16:00,1314.4,1316.6,1313.8,1316.1,812308.1314
223,2021-01-26 11:17:00,1316.1,1316.8,1313.7,1314.3,659601.9256
224,2021-01-26 11:18:00,1314.3,1317.1,1314.2,1315.5,665290.893
225,2021-01-26 11:19:00,1315.5,1316.0,1307.6,1309.0,1109793.1392
226,2021-01-26 11:20:00,1309.0,1309.8,1303.8,1305.9,2764684.6926
227,2021-01-26 11:21:00,1305.9,1309.0,1303.5,1304.2,2376784.1356
228,2021-01-26 11:22:00,1304.1,1307.3,1303.2,1304.8,1442512.5007
229,2021-01-26 11:23:00,1304.7,1308.0,1302.1,1306.9,2185608.8026
230,2021-01-26 11:24:00,1306.6,1307.3,1304.4,1306.9,752951.4144
231,2021-01-26 11:25:00,1306.9,1310.3,1306.9,1309.3,516188.5402
232,2021-01-26 11:26:00,1309.3,1310.8,1308.3,1310.6,367238.1885
233,2021-01-26 11:27:00,1310.6,1310.7,1307.2,1307.2,1106870.8418
234,2021-01-26 11:28:00,1307.2,1307.5,1304.2,1304.7,237077.966
235,2021-01-26 11:29:00,1304.4,1308.1,1304.4,1308.1,698160.8474
236,2021-01-26 11:30:00,1308.1,1311.4,1308.1,1311.0,593417.0555
237,2021-01-26 11:31:00,1311.0,1313.1,1310.5,1312.8,336370.2625
238,2021-01-26 11:32:00,1312.9,1313.1,1307.3,1307.4,449660.2494
239,2021-01-26 11:33:00,1307.4,1310.3,1307.4,1308.9,247434.7518
240,2021-01-26 11:34:00,1308.9,1311.5,1307.8,1310.3,318259.8615
241,2021-01-26 11:35:00,1310.3,1310.4,1308.4,1309.9,235216.1523
242,2021-01-26 11:36:00,1309.9,1310.1,1308.3,1310.1,192275.8983
243,2021-01-26 11:37:00,1310.1,1313.3,1310.1,1311.4,1150875.6829
244,2021-01-26 11:38:00,1311.4,1312.1,1309.2,1310.6,1080788.722
245,2021-01-26 11:39:00,1310.6,1313.6,1310.4,1311.2,512088.5547
246,2021-01-26 11:40:00,1311.2,1313.9,1311.1,1313.5,517981.6089
247,2021-01-26 11:41:00,1313.5,1313.9,1309.1,1309.6,544843.1416
248,2021-01-26 11:42:00,1309.5,1314.9,1309.4,1314.6,497076.19
249,2021-01-26 11:43:00,1314.6,1314.8,1310.6,1311.4,594723.8078
250,2021-01-26 11:44:00,1311.4,1312.7,1309.8,1311.9,399487.196
251,2021-01-26 11:45:00,1311.9,1313.3,1309.5,1309.8,182926.1055
252,2021-01-26 11:46:00,1309.8,1316.0,1309.8,1315.6,787512.2568
253,2021-01-26 11:47:00,1315.5,1320.1,1315.5,1316.8,1357100.9693
254,2021-01-26 11:48:00,1316.8,1318.4,1316.4,1317.3,560253.7923
255,2021-01-26 11:49:00,1317.3,1321.4,1317.1,1320.4,499925.3687
256,2021-01-26 11:50:00,1320.4,1323.5,1320.3,1322.0,670510.5634
257,2021-01-26 11:51:00,1322.0,1324.0,1321.2,1323.1,814035.3164
258,2021-01-26 11:52:00,1323.1,1324.7,1322.4,1323.6,1550664.8822
259,2021-01-26 11:53:00,1323.6,1323.8,1320.3,1320.6,673325.2919
260,2021-01-26 11:54:00,1320.6,1323.1,1319.0,1320.4,859691.804
261,2021-01-26 11:55:00,1320.4,1322.7,1320.0,1321.1,156358.9422
262,2021-01-26 11:56:00,1321.1,1322.9,1320.4,1321.5,445482.9993
263,2021-01-26 11:57:00,1321.5,1324.1,1321.0,1321.9,496494.3816
264,2021-01-26 11:58:00,1321.9,1321.9,1318.7,1319.7,419034.5622
265,2021-01-26 11:59:00,1319.7,1320.9,1317.2,1318.0,272468.0505
266,2021-01-26 12:00:00,1318.0,1318.9,1317.8,1318.7,189545.5391
267,2021-01-26 12:01:00,1318.7,1326.4,1318.6,1322.4,1682978.6657
268,2021-01-26 12:02:00,1322.4,1323.3,1315.1,1316.6,2288344.7003
269,2021-01-26 12:03:00,1316.6,1317.1,1313.3,1313.9,1302558.5577
270,2021-01-26 12:04:00,1313.9,1314.4,1305.3,1307.4,836103.5081
271,2021-01-26 12:05:00,1307.4,1310.5,1306.4,1310.3,1425794.4418
272,2021-01-26 12:06:00,1310.3,1313.1,1309.4,1313.0,2679845.595
273,2021-01-26 12:07:00,1313.0,1315.4,1312.1,1315.1,1307830.4751
274,2021-01-26 12:08:00,1315.1,1315.4,1312.8,1313.8,688717.3493
275,2021-01-26 12:09:00,1313.8,1315.3,1312.2,1313.3,846625.2138
276,2021-01-26 12:10:00,1313.3,1314.9,1312.6,1312.8,242304.1158
277,2021-01-26 12:11:00,1312.8,1314.6,1312.3,1314.5,291770.8429
278,2021-01-26 12:12:00,1314.5,1316.8,1312.8,1313.0,532496.5142
279,2021-01-26 12:13:00,1313.0,1313.0,1310.9,1312.2,521006.8067
280,2021-01-26 12:14:00,1312.2,1313.2,1311.3,1312.0,769154.4797
281,2021-01-26 12:15:00,1312.0,1314.0,1312.0,1313.1,423351.0712
282,2021-01-26 12:16:00,1313.1,1317.1,1313.1,1316.5,628848.1788
283,2021-01-26 12:17:00,1316.5,1318.1,1316.5,1317.9,334897.5098
284,2021-01-26 12:18:00,1317.9,1319.0,1316.6,1317.0,637951.2968
285,2021-01-26 12:19:00,1317.1,1319.4,1316.7,1318.2,285903.2592
286,2021-01-26 12:20:00,1318.2,1319.0,1317.7,1318.6,194441.4426
287,2021-01-26 12:21:00,1318.7,1319.6,1317.6,1318.5,538931.9474
288,2021-01-26 12:22:00,1318.5,1319.2,1318.5,1319.0,55138.4336
289,2021-01-26 12:23:00,1319.0,1319.1,1318.6,1318.9,181574.3642
290,2021-01-26 12:24:00,1318.9,1318.9,1317.4,1318.5,260830.8939
291,2021-01-26 12:25:00,1318.5,1318.8,1316.9,1317.6,341903.9153
292,2021-01-26 12:26:00,1317.6,1318.7,1317.0,1317.1,147836.8766
293,2021-01-26 12:27:00,1317.1,1318.9,1317.0,1318.4,136859.3458
294,2021-01-26 12:28:00,1318.4,1319.6,1318.0,1319.1,82621.0803
295,2021-01-26 12:29:00,1319.1,1319.2,1317.9,1319.0,349294.523
296,2021-01-26 12:30:00,1319.0,1325.0,1319.0,1324.5,1678691.6503
297,2021-01-26 12:31:00,1324.5,1326.6,1322.5,1322.5,1099327.5019
298,2021-01-26 12:32:00,1322.5,1324.0,1321.0,1323.7,795146.1727
299,2021-01-26 12:33:00,1323.5,1324.1,1321.7,1322.3,129627.7261
300,2021-01-26 12:34:00,1322.3,1323.1,1321.4,1321.4,151633.3784
301,2021-01-26 12:35:00,1321.4,1324.1,1321.0,1323.6,143338.3218
